,plate,well,fov,model,umap1,umap2
12401,BR00117024,r04c22,04,35,-2.179482,2.2335596
12402,BR00117010,r03c21,01,35,1.1379894,11.255247
12403,BR00117012,r12c18,06,35,-0.6214754,13.663788
12404,BR00117012,r12c18,06,35,-0.079128034,2.2051508
12405,BR00117024,r12c05,06,35,-2.5902774,-0.40867376
12406,BR00117024,r12c05,06,35,0.6481483,11.965841
12407,BR00117012,r10c14,07,35,0.8237509,12.888174
12408,BR00117010,r08c13,03,35,0.70950896,14.138687
12409,BR00117010,r08c13,03,35,0.27114075,6.082405
12410,BR00117010,r08c13,03,35,0.8329258,1.1785581
12411,BR00117026,r03c21,06,35,-0.43461558,12.567813
12412,BR00117026,r03c21,06,35,-1.8853488,10.347844
12413,BR00117026,r03c21,06,35,-0.41911402,14.117891
12414,BR00117012,r12c15,04,35,1.9690621,2.756429
12415,BR00117012,r12c15,04,35,1.2051305,12.505391
12416,BR00117012,r12c15,04,35,1.501043,6.0930285
12417,BR00117026,r11c05,06,35,1.6427833,3.0957494
12418,BR00117026,r11c05,06,35,-1.1502368,14.5425415
12419,BR00117026,r11c05,06,35,-0.9563348,13.93542
12420,BR00117011,r04c22,01,35,-0.96823215,15.2166195
12421,BR00117011,r04c22,01,35,1.2317398,8.617227
12422,BR00117010,r07c09,08,35,-2.0380566,2.8018134
12423,BR00117010,r07c09,08,35,-0.90510285,7.2683425
12424,BR00117026,r15c18,08,35,-0.48426455,9.460537
12425,BR00117026,r15c18,08,35,-2.6258812,2.226353
12426,BR00117026,r15c18,08,35,-1.6641133,12.498982
12427,BR00117026,r15c18,08,35,-1.5389785,0.57533824
12428,BR00117025,r07c13,02,35,0.5301408,2.6724968
12429,BR00117026,r08c13,04,35,-2.6419594,1.5414077
12430,BR00117026,r08c13,04,35,-1.7265364,5.7744102
12431,BR00117010,r11c05,03,35,1.7931309,7.9774203
12432,BR00117010,r11c05,03,35,-1.8672507,3.1124823
12433,BR00117026,r14c22,05,35,-2.2585971,2.4384596
12434,BR00117011,r04c21,01,35,-0.97339773,12.523606
12435,BR00117011,r07c10,05,35,-0.5000099,3.3144996
12436,BR00117011,r07c10,05,35,2.2601597,5.414242
12437,BR00117026,r13c22,04,35,-0.5660583,3.812456
12438,BR00117026,r13c22,04,35,-2.0608954,5.9397845
12439,BR00117025,r03c18,03,35,-1.4456208,13.918902
12440,BR00117025,r03c18,03,35,-0.46099547,-0.940178
12441,BR00117024,r03c18,07,35,0.1705016,3.5162241
12442,BR00117024,r03c18,07,35,-0.95017546,6.434767
12443,BR00117013,r08c13,02,35,0.41244712,4.930001
12444,BR00117013,r08c13,02,35,-1.4708632,-1.1648648
12445,BR00117013,r08c13,02,35,2.0262434,2.8625941
12446,BR00117010,r11c16,01,35,-1.2199665,14.278323
12447,BR00117010,r09c02,04,35,1.2568959,9.052031
12448,BR00117010,r09c02,04,35,0.7980766,10.541906
12449,BR00117010,r09c02,04,35,0.20730338,14.961687
12450,BR00117011,r08c17,04,35,1.1888847,4.1078644
12451,BR00117010,r09c22,08,35,-0.0831092,4.2225924
12452,BR00117011,r03c15,01,35,0.566543,8.02685
12453,BR00117011,r03c15,01,35,0.66827613,9.566857
12454,BR00117011,r14c17,04,35,0.25913787,3.6280103
12455,BR00117025,r14c22,03,35,-0.65397364,12.914168
12456,BR00117010,r07c09,01,35,1.001089,10.739721
12457,BR00117011,r09c10,01,35,1.0627068,5.8583345
12458,BR00117011,r09c10,01,35,-0.3504602,6.516186
12459,BR00117011,r09c10,01,35,-0.14006414,7.4951005
12460,BR00117012,r04c21,05,35,-2.488612,6.402343
12461,BR00117012,r04c21,05,35,-1.7689751,2.6247952
12462,BR00117012,r04c21,05,35,-0.83582956,-1.9106039
12463,BR00117026,r04c22,01,35,0.61522543,2.5167134
12464,BR00117026,r06c09,04,35,-0.94374543,-1.0037351
12465,BR00117026,r06c09,04,35,-1.187281,2.9607542
12466,BR00117011,r12c02,02,35,-1.1720464,1.7036002
12467,BR00117025,r12c15,09,35,-0.7822057,7.3642883
12468,BR00117025,r12c15,09,35,-0.007170512,10.2997675
12469,BR00117024,r05c24,01,35,-1.8505692,-1.971862
12470,BR00117024,r05c24,01,35,-1.1161784,8.637136
12471,BR00117026,r03c12,07,35,-1.5853983,7.533286
12472,BR00117026,r03c12,07,35,-0.14846452,7.562212
12473,BR00117010,r08c18,06,35,2.067365,5.914627
12474,BR00117010,r14c08,09,35,-0.7062324,-1.3132931
12475,BR00117010,r14c08,09,35,1.0406507,3.091232
12476,BR00117026,r09c09,09,35,-0.20539962,11.283213
12477,BR00117026,r15c18,01,35,-2.0412862,8.4448805
12478,BR00117025,r07c18,03,35,-1.099732,8.260776
12479,BR00117025,r07c18,03,35,-1.7449225,9.202818
12480,BR00117025,r07c18,03,35,-2.7061307,-0.013190672
12481,BR00117025,r07c18,03,35,-1.228742,1.499314
12482,BR00117025,r14c17,08,35,-2.4107995,0.6209422
12483,BR00117025,r14c17,08,35,-1.174011,7.800998
12484,BR00117025,r03c06,06,35,0.13204816,4.6693025
12485,BR00117026,r05c07,02,35,0.3173795,9.597783
12486,BR00117024,r12c15,08,35,-0.774781,14.491307
12487,BR00117024,r12c15,08,35,-2.4918506,0.15869005
12488,BR00117013,r03c03,05,35,-0.108233385,-0.11573168
12489,BR00117013,r03c03,05,35,-2.469099,11.073599
12490,BR00117013,r03c03,05,35,1.6533109,6.0052347
12491,BR00117013,r03c03,05,35,0.32695967,2.8352675
12492,BR00117025,r08c13,07,35,-0.35563788,2.104305
12493,BR00117025,r08c13,07,35,1.0535836,3.8910875
12494,BR00117013,r08c13,07,35,-1.8510138,9.739173
12495,BR00117013,r08c13,07,35,-0.4500435,-0.78458685
12496,BR00117013,r05c07,06,35,0.3669159,5.385468
12497,BR00117012,r03c06,07,35,3.43069,4.677537
12498,BR00116995,r13c17,09,35,-1.6243013,13.215766
12499,BR00117024,r14c22,02,35,-0.9942927,14.756837
12500,BR00116995,r08c18,06,35,-1.2927394,11.722615
12501,BR00117012,r11c19,06,35,-0.1748286,5.863726
12502,BR00117012,r05c14,09,35,-1.8288549,-2.0415149
12503,BR00117012,r14c22,08,35,0.7531009,13.797472
12504,BR00117012,r03c15,01,35,1.3780259,5.892927
12505,BR00117012,r03c15,01,35,0.44244793,9.153223
12506,BR00117012,r03c15,01,35,-1.9949621,13.018404
12507,BR00117026,r05c07,03,35,-1.4607486,-2.3659139
12508,BR00117026,r03c18,05,35,0.5486903,6.9091864
12509,BR00117026,r03c18,05,35,-1.8621268,3.2598875
12510,BR00117026,r05c14,02,35,-1.3765323,-2.511691
12511,BR00117026,r05c14,02,35,-2.3208416,0.30082574
12512,BR00117026,r05c14,02,35,-1.2226717,1.4391546
12513,BR00117024,r09c22,06,35,-2.317437,2.202152
12514,BR00117024,r09c22,06,35,-0.5622317,13.532164
12515,BR00117011,r02c03,02,35,0.1273012,-0.10869741
12516,BR00117011,r02c03,02,35,0.3898733,0.511222
12517,BR00117024,r03c03,07,35,0.8626634,4.6424556
12518,BR00116995,r14c08,08,35,-2.1844363,11.516068
12519,BR00116995,r14c08,08,35,-1.0839266,13.395793
12520,BR00116995,r14c08,08,35,0.3367579,9.004119
12521,BR00117012,r12c15,03,35,1.266066,2.2476716
12522,BR00117012,r12c15,03,35,-0.85013807,14.2657175
12523,BR00117012,r12c15,03,35,-1.1267651,5.390784
12524,BR00117026,r08c18,01,35,-2.0809965,0.56266034
12525,BR00117026,r08c18,01,35,0.51092315,2.9522543
12526,BR00117013,r13c04,03,35,1.1986938,2.0288203
12527,BR00117013,r13c04,03,35,1.1590847,5.299226
12528,BR00117013,r13c04,03,35,1.3850265,9.921723
12529,BR00117024,r16c05,06,35,0.10782689,3.8094199
12530,BR00117012,r01c09,05,35,0.46750107,4.447536
12531,BR00117025,r03c21,05,35,0.07010295,2.1712759
12532,BR00117025,r03c21,05,35,0.24557985,6.7659345
12533,BR00117013,r03c18,06,35,-1.2792747,13.989503
12534,BR00117026,r09c21,07,35,-0.98081124,1.3001089
12535,BR00117024,r03c18,01,35,-0.74426544,11.108836
12536,BR00117025,r06c03,01,35,-0.84757435,9.04488
12537,BR00117013,r13c17,01,35,-0.0044904426,11.736722
12538,BR00117011,r08c10,09,35,0.63564396,0.26039502
12539,BR00117011,r08c10,09,35,-1.1775552,14.700178
12540,BR00117011,r08c10,09,35,-0.10783907,12.936824
12541,BR00117026,r02c03,02,35,-1.0311818,-1.6470624
12542,BR00117026,r02c03,02,35,-2.187562,-1.294137
12543,BR00117026,r02c03,02,35,-2.0257566,6.0382795
12544,BR00117026,r02c03,02,35,-2.5263693,-0.54334116
12545,BR00117024,r04c22,01,35,-0.5074247,8.727949
12546,BR00117011,r01c09,01,35,-0.2495804,14.272715
12547,BR00117010,r09c02,07,35,-1.0690784,6.66339
12548,BR00117010,r09c02,07,35,0.16041046,5.427923
12549,BR00117026,r07c04,06,35,-0.9991783,7.7247524
12550,BR00117026,r07c04,06,35,0.20441197,3.0096757
12551,BR00117011,r03c06,03,35,-0.35580224,1.2572842
12552,BR00117011,r03c06,03,35,-0.42061704,1.4250783
12553,BR00117026,r13c23,07,35,-1.7038273,8.895887
12554,BR00117012,r07c09,06,35,1.7532731,11.733933
12555,BR00117025,r05c24,01,35,0.48853874,10.200358
12556,BR00117025,r05c24,01,35,-1.6954051,8.211336
12557,BR00117025,r05c24,01,35,-2.8134475,7.085133
12558,BR00117010,r09c21,03,35,1.6919088,9.998294
12559,BR00117010,r09c21,03,35,-2.207585,6.1913695
12560,BR00117012,r10c14,06,35,0.0141167,12.024361
12561,BR00117012,r10c14,06,35,0.2974829,2.5498898
12562,BR00117012,r10c14,06,35,-0.0069437646,9.895296
12563,BR00117010,r06c06,01,35,2.1082027,8.351341
12564,BR00117012,r13c04,03,35,2.541563,10.334314
12565,BR00117013,r14c22,08,35,-0.55738056,13.214797
12566,BR00117013,r14c22,08,35,-1.3422104,0.020969888
12567,BR00117010,r08c18,08,35,-0.69307125,8.944188
12568,BR00117026,r04c14,05,35,-1.9358985,11.788857
12569,BR00117026,r04c14,05,35,-2.2440407,1.5565171
12570,BR00117026,r04c14,05,35,-0.06932868,3.618434
12571,BR00117026,r04c14,05,35,-1.3406781,13.138973
12572,BR00117010,r14c22,09,35,-2.5896437,0.45076826
12573,BR00117010,r14c22,09,35,-0.9465068,13.998032
12574,BR00116995,r11c16,09,35,0.0033645122,7.047267
12575,BR00116995,r11c16,09,35,-1.2348934,4.7056227
12576,BR00116995,r14c07,05,35,0.7031561,6.2495327
12577,BR00116995,r14c07,05,35,-1.3332558,-1.9760921
12578,BR00116995,r14c07,05,35,-0.7924132,-1.8200538
12579,BR00117026,r05c17,03,35,-1.3476349,14.818407
12580,BR00117026,r05c17,03,35,-1.219137,12.736798
12581,BR00117011,r13c22,09,35,-2.5649352,4.684702
12582,BR00117026,r09c10,02,35,-0.5096446,-0.8341138
12583,BR00117011,r14c08,08,35,0.26492167,-0.041826416
12584,BR00117011,r14c08,08,35,1.2964389,10.875557
12585,BR00117024,r09c22,02,35,-1.0945662,8.734192
12586,BR00117024,r09c22,02,35,-2.5729518,8.28556
12587,BR00117011,r04c15,09,35,-0.20801723,12.534699
12588,BR00117011,r04c15,09,35,0.5465842,5.3557944
12589,BR00116995,r11c16,01,35,-1.1645881,10.222417
12590,BR00116995,r11c16,01,35,0.04240486,0.6519244
12591,BR00116995,r11c16,01,35,-1.5510626,5.668001
12592,BR00117010,r01c09,06,35,-1.4178172,9.406454
12593,BR00116995,r10c23,03,35,-1.0637175,10.711313
12594,BR00117010,r09c09,09,35,1.5582699,8.96956
12595,BR00117010,r09c10,01,35,1.5430331,6.156003
12596,BR00117010,r13c22,07,35,1.6326537,1.9227344
12597,BR00117010,r13c22,07,35,1.6528584,1.3456682
12598,BR00117010,r07c13,02,35,-2.0239305,6.079405
12599,BR00117011,r06c03,06,35,0.37837088,4.671402
12600,BR00117011,r06c03,06,35,-1.0460962,3.996654
12601,BR00117025,r05c24,06,35,-2.3980942,10.928933
12602,BR00117010,r03c03,06,35,0.79537266,13.112812
12603,BR00117026,r13c04,04,35,-0.70371646,12.538455
12604,BR00117026,r13c04,04,35,0.43496928,5.272113
12605,BR00117011,r14c22,03,35,-1.822915,4.5788465
12606,BR00117011,r14c22,03,35,0.015935984,6.1115203
12607,BR00117013,r09c02,09,35,1.34248,10.781918
12608,BR00117011,r10c23,03,35,-1.009173,5.57552
12609,BR00117011,r10c23,03,35,-0.71709484,1.6307551
12610,BR00117011,r10c23,03,35,-1.9340225,2.5807
12611,BR00117025,r11c19,01,35,1.0244466,4.569972
12612,BR00117026,r13c17,03,35,-0.6412407,3.738065
12613,BR00117010,r01c17,08,35,-2.50327,4.2338266
12614,BR00116995,r04c14,06,35,-2.4558012,-0.7372689
12615,BR00116995,r11c16,04,35,-1.9150665,0.25144374
12616,BR00117012,r09c21,02,35,-1.1713617,13.030931
12617,BR00117013,r03c03,09,35,-1.8104197,1.7221776
12618,BR00117013,r03c03,09,35,-1.1580547,5.3008733
12619,BR00117013,r03c03,09,35,-0.26189992,13.101972
12620,BR00117013,r03c03,09,35,-2.4790442,8.23089
12621,BR00117013,r14c08,08,35,-0.30907533,15.528465
12622,BR00117013,r14c08,08,35,0.40088466,12.216429
12623,BR00117012,r05c14,01,35,0.13934977,15.075993
12624,BR00117011,r15c07,04,35,1.3728786,4.6954784
12625,BR00117025,r05c17,07,35,-0.7771992,8.946287
12626,BR00117010,r09c22,02,35,-2.1775656,-0.97036844
12627,BR00117010,r09c22,02,35,0.44155756,6.299895
12628,BR00117011,r12c06,03,35,1.0382787,1.3346415
12629,BR00117011,r12c06,03,35,1.3123127,8.299162
12630,BR00117026,r13c23,02,35,-0.48966,12.706734
12631,BR00117026,r13c23,02,35,-2.0787327,10.250305
12632,BR00117024,r14c17,07,35,-1.1425155,3.6245935
12633,BR00117024,r14c17,07,35,-2.2616966,7.196465
12634,BR00117010,r08c04,03,35,-0.9415331,5.982787
12635,BR00116995,r14c17,08,35,-1.5638272,0.40361476
12636,BR00116995,r14c17,08,35,1.213659,4.4374723
12637,BR00116995,r08c18,05,35,0.09734233,5.9590287
12638,BR00117013,r03c21,01,35,0.37879264,4.8973026
12639,BR00117013,r06c01,04,35,-0.4346555,14.98397
12640,BR00117010,r07c13,01,35,1.9659351,8.551744
12641,BR00117010,r07c13,01,35,-0.8296819,0.6651159
12642,BR00117024,r11c13,09,35,-0.24605261,12.5570965
12643,BR00116995,r06c03,02,35,0.90314716,1.6286843
12644,BR00116995,r06c03,02,35,-1.5984371,-2.1092875
12645,BR00116995,r06c03,02,35,-0.16664462,-0.8271584
12646,BR00117024,r04c14,05,35,0.095764495,4.2426176
12647,BR00117026,r09c22,01,35,-0.71139145,6.950273
12648,BR00117013,r05c07,04,35,-0.4496357,10.748016
12649,BR00117024,r06c01,01,35,-0.43581194,10.178741
12650,BR00117024,r08c18,01,35,-1.868438,9.931297
12651,BR00117024,r08c18,01,35,-1.6856714,0.4327159
12652,BR00117011,r12c15,05,35,0.7685326,5.342234
12653,BR00117010,r12c06,01,35,0.17100672,4.6042094
12654,BR00117013,r11c05,01,35,-0.9161775,5.616761
12655,BR00117024,r04c21,07,35,-0.5896578,6.4193735
12656,BR00117024,r04c21,07,35,-1.2419754,12.359305
12657,BR00117024,r04c21,07,35,-2.5493336,11.92001
12658,BR00117024,r04c21,07,35,-0.53253347,10.187558
12659,BR00116995,r04c15,09,35,-1.1654788,12.514087
12660,BR00116995,r04c15,09,35,-1.2982,11.77762
12661,BR00116995,r04c15,09,35,-1.8330144,12.887757
12662,BR00116995,r06c09,07,35,-2.0920405,8.473503
12663,BR00116995,r06c09,07,35,-0.29764962,5.598341
12664,BR00117011,r16c05,07,35,0.04139534,15.256478
12665,BR00116995,r10c14,09,35,1.9811102,2.6369014
12666,BR00116995,r08c04,01,35,-0.62930816,4.71903
12667,BR00116995,r08c04,01,35,-1.2588226,13.4090605
12668,BR00117013,r07c13,06,35,-1.6817796,9.009237
12669,BR00117013,r07c13,06,35,1.2535037,10.741095
12670,BR00117013,r07c13,06,35,-2.3678455,1.9074278
12671,BR00117013,r04c21,06,35,-0.15338302,14.818672
12672,BR00117013,r04c21,06,35,-1.8393133,-0.6616779
12673,BR00117013,r04c21,06,35,1.2203804,5.706477
12674,BR00117013,r13c23,07,35,-0.68905973,0.77713823
12675,BR00117013,r13c23,07,35,0.91413426,9.770732
12676,BR00117013,r13c23,07,35,0.8729405,2.9884324
12677,BR00117013,r07c04,02,35,-2.023677,-0.8729645
12678,BR00117026,r08c18,09,35,-1.1997236,13.02907
12679,BR00117013,r07c10,07,35,-0.9345815,-1.4705769
12680,BR00117013,r07c10,07,35,1.5705512,3.923908
12681,BR00117013,r07c10,07,35,0.34125397,5.0719833
12682,BR00117024,r07c09,09,35,-2.0572436,0.68840665
12683,BR00117024,r07c09,09,35,-0.79207313,-2.1761057
12684,BR00117012,r04c22,03,35,2.050256,8.159803
12685,BR00117025,r11c16,06,35,1.5772005,5.5503244
12686,BR00117012,r13c22,06,35,-2.1340034,5.2755027
12687,BR00117010,r03c03,03,35,0.7397315,10.610267
12688,BR00117024,r06c06,01,35,0.48978314,4.209226
12689,BR00117010,r12c02,03,35,2.1267223,6.966043
12690,BR00117024,r07c09,02,35,-0.2186471,-0.08389371
12691,BR00117024,r07c09,02,35,-0.43750003,-1.5357757
12692,BR00117011,r04c14,04,35,0.2585804,11.8715925
12693,BR00117011,r04c14,04,35,2.5514426,3.8088708
12694,BR00117011,r04c14,04,35,0.40508276,6.334105
12695,BR00117025,r08c18,05,35,-2.4584823,-0.376377
12696,BR00117024,r13c23,06,35,-1.8668357,14.117365
12697,BR00117010,r06c01,01,35,-0.5513561,9.732698
12698,BR00117010,r06c01,01,35,0.31294304,1.2882118
12699,BR00117010,r06c01,01,35,2.04104,6.5101633
12700,BR00117025,r15c07,03,35,-1.9426675,13.500798
12701,BR00117025,r15c07,03,35,0.17401809,8.229077
12702,BR00117011,r08c13,04,35,-0.8408656,4.4616947
12703,BR00117011,r08c13,04,35,-1.3018492,3.5224783
12704,BR00117012,r08c04,02,35,-0.63661885,10.833971
12705,BR00117012,r08c04,02,35,0.4744604,9.407091
12706,BR00117012,r08c04,02,35,-1.2329874,-2.1538699
12707,BR00117010,r04c15,05,35,0.8582474,3.3470027
12708,BR00117010,r04c15,05,35,0.30661798,1.0648425
12709,BR00117013,r10c19,01,35,1.9391128,8.440414
12710,BR00117026,r09c10,07,35,0.47904006,3.553546
12711,BR00117026,r09c10,07,35,-0.3114454,-0.4066321
12712,BR00117010,r01c17,05,35,1.7595614,3.9286242
12713,BR00117010,r01c17,05,35,-1.1611923,1.3382437
12714,BR00116995,r10c19,04,35,-0.8502147,12.919685
12715,BR00116995,r10c19,04,35,-1.1880888,1.56857
12716,BR00117011,r09c09,08,35,0.9823223,12.095246
12717,BR00117011,r03c12,01,35,1.4340271,3.2915883
12718,BR00117011,r03c12,01,35,1.177894,11.244231
12719,BR00116995,r07c18,09,35,1.3149109,5.8965216
12720,BR00116995,r15c18,07,35,0.10733319,1.2673166
12721,BR00116995,r15c18,07,35,0.44029632,9.231706
12722,BR00117026,r02c03,07,35,-2.623854,4.1687036
12723,BR00117011,r12c15,03,35,-1.9435984,5.3240743
12724,BR00117013,r08c10,02,35,-1.4633564,7.7663236
12725,BR00117010,r13c01,08,35,-2.679246,8.254834
12726,BR00117010,r13c17,06,35,-1.733266,12.923073
12727,BR00117024,r08c10,07,35,-0.45820922,13.612942
12728,BR00117024,r08c10,07,35,0.43523198,8.915046
12729,BR00117024,r08c10,07,35,-1.7445412,1.0166361
12730,BR00117025,r07c10,01,35,-1.7986602,-0.7338986
12731,BR00117026,r15c07,07,35,0.2523537,8.818313
12732,BR00117026,r15c07,07,35,-0.289235,9.915206
12733,BR00117026,r15c07,07,35,-1.6412563,13.839887
12734,BR00117026,r11c13,02,35,-1.101266,3.8627398
12735,BR00117026,r11c13,02,35,0.1918994,4.145674
12736,BR00117026,r16c10,09,35,-1.5047793,-1.0614729
12737,BR00117026,r16c10,09,35,1.7539408,7.2957716
12738,BR00117026,r16c10,09,35,-1.2448835,1.2352114
12739,BR00117026,r16c10,09,35,0.68431205,12.4346485
12740,BR00117011,r09c02,08,35,1.4000847,6.1680465
12741,BR00117025,r03c06,07,35,-0.19921611,13.095817
12742,BR00117025,r09c10,03,35,-0.88788676,8.8168125
12743,BR00117025,r09c10,03,35,-0.9833489,13.689249
12744,BR00117025,r12c02,05,35,-0.10523987,5.783061
12745,BR00117025,r12c02,05,35,-2.14885,0.55815375
12746,BR00117013,r11c19,06,35,-2.5510833,4.047552
12747,BR00117012,r08c18,07,35,-2.4329302,0.5162919
12748,BR00117013,r05c17,08,35,2.0276327,8.246062
12749,BR00116995,r04c22,02,35,-0.62581944,8.04263
12750,BR00116995,r04c22,02,35,-2.2898538,4.117587
12751,BR00117010,r12c02,08,35,0.76337487,0.58897865
12752,BR00117010,r12c02,08,35,-0.28974319,13.825437
12753,BR00117025,r11c16,09,35,-0.51350665,7.8829875
12754,BR00117024,r05c14,03,35,0.7514879,10.617308
12755,BR00117026,r14c08,04,35,-1.5361083,14.620811
12756,BR00117026,r14c08,04,35,-1.1516433,12.814832
12757,BR00117013,r12c18,02,35,1.7928826,4.6725593
12758,BR00117025,r01c09,04,35,-1.3641801,13.532805
12759,BR00117024,r11c16,09,35,-0.42619348,10.983256
12760,BR00117012,r02c03,09,35,0.8804265,10.667835
12761,BR00117012,r02c03,09,35,-0.41018978,11.738837
12762,BR00117012,r08c13,06,35,-2.0033498,1.1958427
12763,BR00117012,r08c13,06,35,-1.5485667,-0.40690622
12764,BR00117012,r08c13,06,35,-1.0300866,3.3022723
12765,BR00117012,r08c13,06,35,1.4643012,8.053541
12766,BR00117026,r02c03,03,35,-2.0024583,1.8035731
12767,BR00117013,r01c02,02,35,-1.1724565,-2.52977
12768,BR00117013,r01c02,02,35,1.2730771,4.90935
12769,BR00116995,r13c22,09,35,-1.1936121,11.58462
12770,BR00116995,r13c22,09,35,-1.180684,10.363246
12771,BR00117010,r14c07,09,35,0.7754677,3.2039242
12772,BR00117010,r14c07,09,35,1.9703622,2.2848978
12773,BR00117025,r07c10,05,35,-1.1980267,5.326255
12774,BR00117013,r07c13,02,35,0.412107,7.616834
12775,BR00117026,r04c15,05,35,0.38571465,8.8471
12776,BR00117011,r09c02,01,35,0.5357869,13.401648
12777,BR00117011,r09c02,01,35,-1.4166008,10.911751
12778,BR00117011,r09c02,01,35,0.1449932,12.536507
12779,BR00117012,r11c06,09,35,1.6659948,11.9423485
12780,BR00116995,r02c14,03,35,-0.37704676,2.0507405
12781,BR00116995,r02c14,03,35,-1.7548807,13.6508255
12782,BR00116995,r02c14,03,35,0.13346791,4.983565
12783,BR00116995,r02c14,03,35,-1.3699332,14.630878
12784,BR00117012,r01c17,09,35,-1.7921668,2.1180794
12785,BR00117012,r01c17,09,35,0.4956756,8.140718
12786,BR00117012,r01c17,09,35,2.318309,5.009969
12787,BR00116995,r16c10,09,35,-1.3086774,-0.8481553
12788,BR00116995,r16c10,09,35,-2.0387716,2.7892852
12789,BR00116995,r16c10,09,35,-1.3541801,4.7335577
12790,BR00116995,r16c10,09,35,0.1313235,7.869224
12791,BR00117024,r12c06,08,35,0.056259077,5.2614484
12792,BR00117024,r12c06,08,35,0.25590378,7.632453
12793,BR00117024,r12c06,08,35,-1.3177453,4.831509
12794,BR00117011,r03c21,05,35,-0.19194147,13.359687
12795,BR00117013,r10c23,07,35,-1.3740501,9.560037
12796,BR00117013,r10c23,07,35,-2.5335705,0.008551349
12797,BR00117013,r10c23,07,35,1.039873,7.376467
12798,BR00117013,r10c23,07,35,1.9588258,8.038308
12799,BR00117010,r11c16,07,35,-0.87014014,5.839152
12800,BR00117010,r11c16,07,35,0.6231725,3.1760557
12801,BR00117010,r11c16,07,35,0.19365919,4.4709635
12802,BR00117011,r09c02,06,35,1.0731953,9.557416
12803,BR00117011,r09c02,06,35,1.2315462,5.5329757
12804,BR00117011,r09c02,06,35,-1.1705389,1.8956001
12805,BR00117025,r01c02,02,35,1.7957922,2.7052834
12806,BR00117024,r05c17,06,35,-1.201825,13.073983
12807,BR00117013,r08c18,04,35,1.9228668,5.9744625
12808,BR00117013,r08c18,04,35,0.35720503,11.319448
12809,BR00117013,r08c18,04,35,0.47595853,8.697725
12810,BR00117024,r05c17,05,35,-1.6055195,5.649576
12811,BR00116995,r03c18,06,35,-0.08055057,5.393501
12812,BR00117012,r07c18,09,35,1.2330929,10.618481
12813,BR00117012,r07c18,09,35,0.8886921,4.592188
12814,BR00117011,r15c07,08,35,0.9853859,3.2525473
12815,BR00117011,r15c07,08,35,0.16027161,1.3497878
12816,BR00117010,r04c15,02,35,-0.77674246,11.852536
12817,BR00117010,r04c15,02,35,1.1698848,7.388312
12818,BR00117013,r04c21,08,35,-0.39788583,15.404913
12819,BR00117025,r02c03,06,35,-1.9138571,1.6067444
12820,BR00117026,r14c08,01,35,-0.8720594,8.403957
12821,BR00117026,r05c17,08,35,-0.105921224,6.0525293
12822,BR00117013,r03c12,03,35,-2.2271109,10.617444
12823,BR00117013,r03c12,03,35,-2.2527301,0.33732137
12824,BR00117024,r07c10,07,35,0.18722396,3.478727
12825,BR00117025,r11c13,01,35,-1.0642929,6.6671352
12826,BR00117026,r12c06,08,35,-0.8196566,7.737038
12827,BR00117026,r12c06,08,35,-0.8031479,-0.51987296
12828,BR00117013,r07c09,09,35,-0.9870788,13.849336
12829,BR00117013,r01c02,05,35,-1.3372473,3.6658845
12830,BR00117010,r03c12,08,35,1.1121069,9.637236
12831,BR00117010,r03c12,08,35,-0.51997274,14.048486
12832,BR00117010,r03c12,08,35,-2.4249892,3.1615698
12833,BR00117010,r03c12,08,35,-0.5436264,12.396337
12834,BR00117012,r05c17,02,35,0.13828865,0.8192179
12835,BR00117011,r07c18,08,35,-1.0969479,0.5612539
12836,BR00117012,r09c10,09,35,0.65114295,13.866584
12837,BR00117026,r11c13,03,35,-0.13454832,12.392261
12838,BR00117013,r11c16,02,35,-1.4656516,3.5009892
12839,BR00117013,r11c16,02,35,0.17726664,1.3426551
12840,BR00117011,r14c17,02,35,-2.3925948,7.6318693
12841,BR00117011,r14c17,02,35,-2.2419486,8.2485
12842,BR00117024,r12c05,03,35,-0.6244996,5.3107266
12843,BR00117025,r04c15,05,35,-1.7007751,5.4119635
12844,BR00117025,r04c15,05,35,-1.5754554,2.9106603
12845,BR00117026,r01c17,07,35,-0.40595382,11.907302
12846,BR00117025,r05c07,04,35,-0.32057133,12.832938
12847,BR00117010,r12c18,09,35,0.9520404,0.8491676
12848,BR00117025,r01c02,05,35,1.5055286,3.2300684
12849,BR00117025,r01c02,05,35,-0.20154232,14.661982
12850,BR00117013,r14c08,09,35,0.838604,5.4499702
12851,BR00117013,r14c08,09,35,-2.1526396,1.7374532
12852,BR00117013,r04c14,07,35,-0.46406844,-1.4548777
12853,BR00117013,r04c14,07,35,-0.8360378,6.575561
12854,BR00117024,r13c23,08,35,-0.8219176,7.7334914
12855,BR00117025,r03c12,06,35,0.33905372,9.586458
12856,BR00117025,r03c12,06,35,-1.0952944,14.311071
12857,BR00117012,r04c14,04,35,1.2461088,6.056995
12858,BR00117024,r14c22,06,35,0.68950695,5.48968
12859,BR00117024,r14c22,06,35,-0.50265586,1.9296263
12860,BR00117026,r15c18,03,35,-2.5033114,11.081967
12861,BR00117026,r15c18,03,35,-0.92904085,7.5248847
12862,BR00117026,r15c18,03,35,-0.102110885,13.008931
12863,BR00117011,r04c21,07,35,-2.355719,10.095083
12864,BR00117010,r03c21,06,35,-0.7005408,15.232525
12865,BR00117011,r05c17,06,35,-1.5739788,13.999979
